,q2,q2_ans_best,res
10289,使用建行车e贷需要把车抵押给银行吗,可以开个账户给小孩吗,0
10290,使用建行车e贷需要把车抵押给银行吗,什么是银期直通车业务,0
10291,使用建行车e贷需要把车抵押给银行吗,如何开通银期直通车业务,0
10292,使用建行车e贷需要把车抵押给银行吗,如何办理购车分期,0
10293,使用建行车e贷需要把车抵押给银行吗,购车分期的收费标准,0
10294,使用建行车e贷需要把车抵押给银行吗,改变购买汽车的型号或车款，是否需要重新申请,0
10295,使用建行车e贷需要把车抵押给银行吗,信用卡现金分期是否需要抵押或担保,0
10296,建设银行车e贷申请条件有哪些?这四条缺一不可!,“车e贷”贷款条件,0
10297,建设银行车e贷申请条件有哪些?这四条缺一不可!,“车e贷”业务介绍,0
10298,建设银行车e贷申请条件有哪些?这四条缺一不可!,车e贷支用有几种方式？,0
10299,建设银行车e贷申请条件有哪些?这四条缺一不可!,车e贷是否需要办理抵押,0
10300,建设银行车e贷申请条件有哪些?这四条缺一不可!,车e贷使用范围情况,1
10301,建设银行车e贷申请条件有哪些?这四条缺一不可!,车e贷利率水平是多少,0
10302,建设银行车e贷申请条件有哪些?这四条缺一不可!,个人“融e贷”贷款条件,0
10303,建设银行车e贷申请条件有哪些?这四条缺一不可!,个人“快e贷”贷款条件,0
10304,建设银行车e贷申请条件有哪些?这四条缺一不可!,建设银行现在有哪些在售理财产品,0
10305,建设银行车e贷申请条件有哪些?这四条缺一不可!,个人客户如何申请“快e贷”,0
10306,建设银行车e贷申请条件有哪些?这四条缺一不可!,手机网申请信用卡有什么条件,0
10307,建设银行车e贷申请条件有哪些?这四条缺一不可!,车e贷支用方法是什么,0
10308,建设银行车e贷申请条件有哪些?这四条缺一不可!,建设银行哪些卡支持Apple Pay,0
10309,建设银行车e贷申请条件有哪些?这四条缺一不可!,建设银行有多少个网点,0
10310,建设银行车e贷申请条件有哪些?这四条缺一不可!,哪些龙卡信用卡可以申请购车分期业务,0
10311,建设银行车e贷申请条件有哪些?这四条缺一不可!,在哪些商户可以办理建设银行龙卡随付贷业务,0
10312,建设银行车e贷申请条件有哪些?这四条缺一不可!,你们银行办信用卡有什么条件,0
10313,建设银行车e贷申请条件有哪些?这四条缺一不可!,手机银行如何申请“快贷”业务,0
10314,建设银行车e贷申请条件有哪些?这四条缺一不可!,“龙商贷”贷款条件,0
10315,建设银行车e贷申请条件有哪些?这四条缺一不可!,账单分期申请不成功的原因有哪些,0
10316,好车e贷的贷款利息是多少,“车e贷”贷款条件,0
10317,好车e贷的贷款利息是多少,车e贷利率水平是多少,1
10318,好车e贷的贷款利息是多少,“车e贷”业务介绍,0
10319,好车e贷的贷款利息是多少,车e贷是否需要办理抵押,0
10320,好车e贷的贷款利息是多少,车e贷使用范围情况,0
10321,好车e贷的贷款利息是多少,车e贷支用方法是什么,0
10322,好车e贷的贷款利息是多少,个人“融e贷”贷款条件,0
10323,好车e贷的贷款利息是多少,个人“快e贷”贷款条件,0
10324,好车e贷的贷款利息是多少,车e贷支用有几种方式？,0
10325,好车e贷的贷款利息是多少,“快贷”的贷款利率,0
10326,好车e贷的贷款利息是多少,请问我贷款利息何时开始计算？,0
10327,好车e贷的贷款利息是多少,“小微企业快贷”可申请的贷款额度是多少,0
10328,好车e贷的贷款利息是多少,信用卡利息是如何产生的,0
10329,好车e贷的贷款利息是多少,如何查询快贷使用后产生的利息,0
10330,好车e贷的贷款利息是多少,公积金贷款首付比例是多少,0
10331,好车e贷的贷款利息是多少,龙卡通个人自助质押贷款的额度是多少,0
10332,好车e贷的贷款利息是多少,“龙商贷”贷款条件,0
10333,好车e贷的贷款利息是多少,客户同时申请“快贷”快e贷与质押贷，网上可见两个贷款账号，具体哪一个快e贷，哪一个是质押贷,0
10334,好车e贷的贷款利息是多少,快贷支持与禁止的贷款用途,0
10335,好车e贷的贷款利息是多少,“快贷”可申请的贷款期限多久,0
10336,好车e贷的利率是多少?|好车e贷利率,车e贷利率水平是多少,1
10337,好车e贷的利率是多少?|好车e贷利率,“车e贷”业务介绍,0
10338,好车e贷的利率是多少?|好车e贷利率,“车e贷”贷款条件,0
10339,好车e贷的利率是多少?|好车e贷利率,为何快e贷利率调高,0
10340,好车e贷的利率是多少?|好车e贷利率,车e贷是否需要办理抵押,0
10341,好车e贷的利率是多少?|好车e贷利率,车e贷使用范围情况,0
10342,好车e贷的利率是多少?|好车e贷利率,车e贷支用方法是什么,0
10343,好车e贷的利率是多少?|好车e贷利率,车e贷支用有几种方式？,0
10344,好车e贷的利率是多少?|好车e贷利率,“快贷”的贷款利率,0
10345,好车e贷的利率是多少?|好车e贷利率,未按时归还快贷逾期利率是多少,0
10346,好车e贷的利率是多少?|好车e贷利率,英镑活期存款利率是多少,0
10347,好车e贷的利率是多少?|好车e贷利率,新加坡元活期存款利率是多少,0
10348,好车e贷的利率是多少?|好车e贷利率,日元活期存款利率是多少,0
10349,好车e贷的利率是多少?|好车e贷利率,人民币活期存款利率是多少,0
10350,好车e贷的利率是多少?|好车e贷利率,欧元活期存款利率是多少,0
10351,好车e贷的利率是多少?|好车e贷利率,美元活期存款利率是多少,0
10352,好车e贷的利率是多少?|好车e贷利率,建行商业汇票贴现利率是多少,0
10353,好车e贷的利率是多少?|好车e贷利率,加拿大元活期存款利率是多少,0
10354,好车e贷的利率是多少?|好车e贷利率,港币活期存款利率是多少,0
10355,好车e贷的利率是多少?|好车e贷利率,澳大利亚元活期存款利率是多少,0
10356,怎么查自己的信用卡的还款日,信用卡还款日怎么算,1
10357,怎么查自己的信用卡的还款日,怎么计算我的还款日,1
10358,怎么查自己的信用卡的还款日,如何查询信用卡的到期还款日,0
10359,怎么查自己的信用卡的还款日,信用卡还款日,0
10360,怎么查自己的信用卡的还款日,查询信用卡还款日,1
10361,怎么查自己的信用卡的还款日,能否更改信用卡还款日/账单日,0
10362,怎么查自己的信用卡的还款日,信用卡账单日当天的消费何时还款,0
10363,怎么查自己的信用卡的还款日,关于调整信用卡到期还款日的公告,0
10364,怎么查自己的信用卡的还款日,信用卡怎么还款,0
10365,怎么查自己的信用卡的还款日,我的信用卡消费了，怎么来还款,0
10366,怎么查自己的信用卡的还款日,我在国外查余额怎么收费,0
10367,怎么查自己的信用卡的还款日,如何查询信用卡的账单日,0
10368,怎么查自己的信用卡的还款日,信用卡逾期了怎么还款,0
10369,怎么查自己的信用卡的还款日,信用卡透支后，怎么还款,0
10370,怎么查自己的信用卡的还款日,什么是到期还款日,0
10371,怎么查自己的信用卡的还款日,如何查询贷款还款日,0
10372,怎么查自己的信用卡的还款日,我的信用卡怎么激活,0
10373,怎么查自己的信用卡的还款日,到期还款日是哪一天,1
10374,怎么查自己的信用卡的还款日,新收到的信用卡怎么设置密码,0
10375,怎么查自己的信用卡的还款日,我的信用卡怎么没密码,0
10376,粤通卡需要具备哪些条件才能申办呢?,退税一般需要多久才能完成,0
10377,粤通卡需要具备哪些条件才能申办呢?,结算通卡的申办条件,0
10378,粤通卡需要具备哪些条件才能申办呢?,办粤通卡有什么条件吗,1
10379,粤通卡需要具备哪些条件才能申办呢?,全球支付卡申办条件,0
10380,粤通卡需要具备哪些条件才能申办呢?,汽车卡的申办条件,0
10381,粤通卡需要具备哪些条件才能申办呢?,信用卡申办条件,0
10382,粤通卡需要具备哪些条件才能申办呢?,信用卡的申办条件,0
10383,粤通卡需要具备哪些条件才能申办呢?,怎么办理粤通卡,1
10384,粤通卡需要具备哪些条件才能申办呢?,信用卡附属卡的申办条件,0
10385,粤通卡需要具备哪些条件才能申办呢?,龙卡信用卡金卡的申办条件,0
10386,粤通卡需要具备哪些条件才能申办呢?,如何申办结算通卡,0
10387,粤通卡需要具备哪些条件才能申办呢?,我的粤通卡高速交费有没有短信通知呢,0
10388,粤通卡需要具备哪些条件才能申办呢?,使用信用卡网上支付需具备什么条件,0
10389,粤通卡需要具备哪些条件才能申办呢?,办理辽宁的辽通卡需要哪些资料,0
10390,粤通卡需要具备哪些条件才能申办呢?,如何办理粤通卡信用卡和粤通卡借记卡之间的转换,0
10391,粤通卡需要具备哪些条件才能申办呢?,私人银行的申办条件,0
10392,粤通卡需要具备哪些条件才能申办呢?,粤通卡怎么充值,0
10393,粤通卡需要具备哪些条件才能申办呢?,粤通卡要怎么办啊,1
10394,粤通卡需要具备哪些条件才能申办呢?,粤通卡可以存钱吗,0
10395,粤通卡需要具备哪些条件才能申办呢?,粤通卡还有什么功能,0
10396,怎么样才可以办信用卡?要什么条件啊?,信用卡办卡条件,1
10397,怎么样才可以办信用卡?要什么条件啊?,办信用卡要多久,0
10398,怎么样才可以办信用卡?要什么条件啊?,你们银行办信用卡有什么条件,1
10399,怎么样才可以办信用卡?要什么条件啊?,我可以办信用卡吗,1
10400,怎么样才可以办信用卡?要什么条件啊?,我要办业务,0
10401,怎么样才可以办信用卡?要什么条件啊?,粤通卡要怎么办啊,0
10402,怎么样才可以办信用卡?要什么条件啊?,我要办快贷,0
10403,怎么样才可以办信用卡?要什么条件啊?,办信用卡有什么要求,1
10404,怎么样才可以办信用卡?要什么条件啊?,办粤通卡有什么条件吗,0
10405,怎么样才可以办信用卡?要什么条件啊?,建行信用卡怎么用啊,0
10406,怎么样才可以办信用卡?要什么条件啊?,开个公司一般户，要什么条件,0
10407,怎么样才可以办信用卡?要什么条件啊?,开信用卡要什么资料,1
10408,怎么样才可以办信用卡?要什么条件啊?,一个人可以办几张建行信用卡,0
10409,怎么样才可以办信用卡?要什么条件啊?,透支卡我可以办吗,1
10410,怎么样才可以办信用卡?要什么条件啊?,手机网申请信用卡有什么条件,0
10411,怎么样才可以办信用卡?要什么条件啊?,“上戏龙卡”的办卡条件,0
10412,怎么样才可以办信用卡?要什么条件啊?,我办的信用卡什么时候能拿到,0
10413,怎么样才可以办信用卡?要什么条件啊?,退税一般需要多久才能完成,0
10414,怎么样才可以办信用卡?要什么条件啊?,信用卡申办条件,1
10415,怎么样才可以办信用卡?要什么条件啊?,信用卡的申办条件,0
10416,正常情况下办理信用卡多长时间可以拿到卡呢?,建行速通卡停止使用后，在状态恢复正常后多长时间可以正常使用,0
10417,正常情况下办理信用卡多长时间可以拿到卡呢?,客户可以查询到多长时间的速通卡消费记录,0
10418,正常情况下办理信用卡多长时间可以拿到卡呢?,可以查询多长时间的账号支付交易明细,0
10419,正常情况下办理信用卡多长时间可以拿到卡呢?,理财产品要做多长时间,0
10420,正常情况下办理信用卡多长时间可以拿到卡呢?,快贷审批需要多长时间,0
10421,正常情况下办理信用卡多长时间可以拿到卡呢?,我信用卡消费了，要多长时间还款,0
10422,正常情况下办理信用卡多长时间可以拿到卡呢?,什么情况下可以提取住房公积金,0
10423,正常情况下办理信用卡多长时间可以拿到卡呢?,用手机转帐要多长时间收到,0
10424,正常情况下办理信用卡多长时间可以拿到卡呢?,购车分期审批需要多长时间,0
10425,正常情况下办理信用卡多长时间可以拿到卡呢?,“小微企业快贷”审批需要多长时间,0
10426,正常情况下办理信用卡多长时间可以拿到卡呢?,个人网银可以查询多长时间的“批量缴费”记录,0
10427,正常情况下办理信用卡多长时间可以拿到卡呢?,贷款期限是多长,0
10428,正常情况下办理信用卡多长时间可以拿到卡呢?,我办的信用卡什么时候能拿到,1
10429,正常情况下办理信用卡多长时间可以拿到卡呢?,理财产品投资期限多长,0
10430,正常情况下办理信用卡多长时间可以拿到卡呢?,什么情况下启用网银证书,0
10431,正常情况下办理信用卡多长时间可以拿到卡呢?,储蓄卡取款密码什么情况下被锁定,0
10432,正常情况下办理信用卡多长时间可以拿到卡呢?,综合积分兑换订单必须在多长时间内完成积分支付,0
10433,正常情况下办理信用卡多长时间可以拿到卡呢?,龙卡挂失后，存折还可以正常使用吗,0
10434,正常情况下办理信用卡多长时间可以拿到卡呢?,信用卡可以办理几张附属卡,0
10435,正常情况下办理信用卡多长时间可以拿到卡呢?,什么情况可以提取公积金,0
10436,我要办网银怎么办,我要办业务,0
10437,我要办网银怎么办,我要办快贷,0
10438,我要办网银怎么办,办信用卡要多久,0
10439,我要办网银怎么办,我可以办信用卡吗,0
10440,我要办网银怎么办,我要交话费,0
10441,我要办网银怎么办,我要激活信用卡,0
10442,我要办网银怎么办,我要交有线电视费,0
10443,我要办网银怎么办,我要交燃气费,0
10444,我要办网银怎么办,我办张过高速的卡,0
10445,我要办网银怎么办,透支卡我可以办吗,0
10446,我要办网银怎么办,我的信用卡要换手机号码,0
10447,我要办网银怎么办,忘记企业网银的网银盾密码怎么办,0
10448,我要办网银怎么办,我办的信用卡什么时候能拿到,0
10449,我要办网银怎么办,忘记网银登录密码怎么办,0
10450,我要办网银怎么办,忘记企业网银登录密码怎么办,0
10451,我要办网银怎么办,忘记个人网银登录用户名怎么办,0
10452,我要办网银怎么办,忘记个人网银登录密码怎么办,0
10453,我要办网银怎么办,网银页面显示不完整，怎么办,0
10454,我要办网银怎么办,网银盾无法登录怎么办,0
10455,我要办网银怎么办,粤通卡要怎么办啊,0
10456,办理网银需要的手续,办理建行信用卡需要什么手续,0
10457,办理网银需要的手续,个人网银办理保险业务是否需要验证网银盾,0
10458,办理网银需要的手续,办理网银,1
10459,办理网银需要的手续,办理车辆所有权人变更，需携带哪些手续,0
10460,办理网银需要的手续,个人网银银期直通车的办理时间,0
10461,办理网银需要的手续,追加签约网银账户是否需要追加验密,0
10462,办理网银需要的手续,什么时候需要对网银证书进行更新,0
10463,办理网银需要的手续,网银如何办理转账,0
10464,办理网银需要的手续,为什么网银登录需要验证短信验证码（或网银盾）,0
10465,办理网银需要的手续,个人网银保险业务的办理时间,0
10466,办理网银需要的手续,个人网银办理账户挂失的有效期,0
10467,办理网银需要的手续,个人网银办理债券交易的条件,0
10468,办理网银需要的手续,个人网银办理保险业务的客户类型,0
10469,办理网银需要的手续,办理辽宁的辽通卡需要哪些资料,0
10470,办理网银需要的手续,鑫存管签约变更后的银行账户是否需要签约个人网银,0
10471,办理网银需要的手续,挂失补办的新信用卡，网银需要重新添加吗,0
10472,办理网银需要的手续,忘记企业网银的网银盾密码怎么办,0
10473,办理网银需要的手续,企业网银的网银盾价格,0
10474,办理网银需要的手续,企业网银的网银盾丢失，如何处理,0
10475,办理网银需要的手续,网银如何办理外币结汇,0
10476,"我是个体户,办理建设银行信用卡都需要什么?",都有什么密码需要设置,0
10477,"我是个体户,办理建设银行信用卡都需要什么?",办理建行信用卡需要什么手续,1
10478,"我是个体户,办理建设银行信用卡都需要什么?",建行信用卡积分都能干什么,0
10479,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行的转型方向是什么,0
10480,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行的英文简称是什么,0
10481,"我是个体户,办理建设银行信用卡都需要什么?",建设银行的行名行徽是什么,0
10482,"我是个体户,办理建设银行信用卡都需要什么?",信用卡个人资料保管需要注意什么,0
10483,"我是个体户,办理建设银行信用卡都需要什么?",申办大学生信用卡需要什么材料,0
10484,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行转账手续费,0
10485,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行股份有限公司,0
10486,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行成立时间,0
10487,"我是个体户,办理建设银行信用卡都需要什么?",建设银行信用卡刚收到的新卡怎么用,0
10488,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行异地转账手续费,0
10489,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行异地取款手续费,0
10490,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行异地存款手续费,0
10491,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行微信公众号,0
10492,"我是个体户,办理建设银行信用卡都需要什么?",中国建设银行跨行取款手续费,0
10493,"我是个体户,办理建设银行信用卡都需要什么?",建设银行有多少个网点,0
10494,"我是个体户,办理建设银行信用卡都需要什么?",建设银行哪些卡支持Apple Pay,0
10495,"我是个体户,办理建设银行信用卡都需要什么?",是否所有账单余额都可以办理账单分期业务,0
10496,建设银行etc信用卡有什么有点,建设银行有多少个网点,0
10497,建设银行etc信用卡有什么有点,办理建行高速ETC有什么好处,1
10498,建设银行etc信用卡有什么有点,你们银行办信用卡有什么条件,0
10499,建设银行etc信用卡有什么有点,建设银行现在有哪些在售理财产品,0
10500,建设银行etc信用卡有什么有点,申请信用卡有什么要求,0
10501,建设银行etc信用卡有什么有点,办信用卡有什么要求,0
10502,建设银行etc信用卡有什么有点,Mylove信用卡有没有附属卡,0
10503,建设银行etc信用卡有什么有点,私人银行频道有什么用途,0
10504,建设银行etc信用卡有什么有点,手机银行预留信息有什么作用,0
10505,建设银行etc信用卡有什么有点,最近有什么信用卡优惠活动,0
10506,建设银行etc信用卡有什么有点,手机网申请信用卡有什么条件,0
10507,建设银行etc信用卡有什么有点,建行信用卡卡种有什么区别,0
10508,建设银行etc信用卡有什么有点,挂失和注销信用卡有什么区别,0
10509,建设银行etc信用卡有什么有点,什么是绩点,0
10510,建设银行etc信用卡有什么有点,信用卡有哪些优势,0
10511,建设银行etc信用卡有什么有点,信用卡有哪些分类,0
10512,建设银行etc信用卡有什么有点,我的ETC卡收费有没有短信通知,0
10513,建设银行etc信用卡有什么有点,私人银行卡开户个数有没有限制,0
10514,建设银行etc信用卡有什么有点,手机银行申购/认购基金有没有上限,0
10515,建设银行etc信用卡有什么有点,建行员工有什么座右铭,0
10516,个人办理住房公积金需要带什么证件和材料,办理公积金需带的证件,1
10517,个人办理住房公积金需要带什么证件和材料,退休人员提取公积金需要什么材料,0
10518,个人办理住房公积金需要带什么证件和材料,申办大学生信用卡需要什么材料,0
10519,个人办理住房公积金需要带什么证件和材料,住房公积金缴存情况,0
10520,个人办理住房公积金需要带什么证件和材料,什么情况下可以提取住房公积金,0
10521,个人办理住房公积金需要带什么证件和材料,怎么查询住房公积金缴存情况,0
10522,个人办理住房公积金需要带什么证件和材料,遗忘住房公积金联名卡密码,0
10523,个人办理住房公积金需要带什么证件和材料,房屋装修能否提取住房公积金,0
10524,个人办理住房公积金需要带什么证件和材料,如何办理个人住房组合贷款,0
10525,个人办理住房公积金需要带什么证件和材料,什么是个人住房组合贷款,0
10526,个人办理住房公积金需要带什么证件和材料,开户要带什么资料,0
10527,个人办理住房公积金需要带什么证件和材料,如何办理公积金贷款,0
10528,个人办理住房公积金需要带什么证件和材料,如何办理住房装修贷款,0
10529,个人办理住房公积金需要带什么证件和材料,外国人用什么证件开户,0
10530,个人办理住房公积金需要带什么证件和材料,办理建行信用卡需要什么手续,0
10531,个人办理住房公积金需要带什么证件和材料,证件号码含有“X”，登录个人网银时是否需要区分大小写,0
10532,个人办理住房公积金需要带什么证件和材料,什么是住房装修贷款,0
10533,个人办理住房公积金需要带什么证件和材料,信用卡个人资料保管需要注意什么,0
10534,个人办理住房公积金需要带什么证件和材料,什么情况可以提取公积金,0
10535,个人办理住房公积金需要带什么证件和材料,如何办理公积金委托提取还贷,0
10536,车主如何变更车辆共同所有人? 需要携带好相关证件,办理车辆所有权人变更，需携带哪些手续,1
10537,车主如何变更车辆共同所有人? 需要携带好相关证件,车辆所有权人不变，变更使用车辆需携带哪些手续？,0
10538,车主如何变更车辆共同所有人? 需要携带好相关证件,军人/武警警察如何办理证件类型变更,0
10539,车主如何变更车辆共同所有人? 需要携带好相关证件,重置简版证书需要携带什么资料,0
10540,车主如何变更车辆共同所有人? 需要携带好相关证件,共管联名账户的牵头人如何变更,0
10541,车主如何变更车辆共同所有人? 需要携带好相关证件,如何查询车辆通行信息,0
10542,车主如何变更车辆共同所有人? 需要携带好相关证件,如何修改个人网银相关密码,0
10543,车主如何变更车辆共同所有人? 需要携带好相关证件,建行好吗,0
10544,车主如何变更车辆共同所有人? 需要携带好相关证件,其它证件开户,0
10545,车主如何变更车辆共同所有人? 需要携带好相关证件,证件号码含有“X”，登录个人网银时是否需要区分大小写,0
10546,车主如何变更车辆共同所有人? 需要携带好相关证件,买黄金哪家银行好,0
10547,车主如何变更车辆共同所有人? 需要携带好相关证件,买贵金属哪家银行好,0
10548,车主如何变更车辆共同所有人? 需要携带好相关证件,如何变更证券账户,0
10549,车主如何变更车辆共同所有人? 需要携带好相关证件,如何变更贷款信息,0
10550,车主如何变更车辆共同所有人? 需要携带好相关证件,客户信息如何变更,0
10551,车主如何变更车辆共同所有人? 需要携带好相关证件,外国人用什么证件开户,0
10552,车主如何变更车辆共同所有人? 需要携带好相关证件,是否可以办理外地车辆ETC业务,0
10553,车主如何变更车辆共同所有人? 需要携带好相关证件,如何修改基金净值通知的相关信息,0
10554,车主如何变更车辆共同所有人? 需要携带好相关证件,个人网银如何关闭“金管家”相关服务,0
10555,车主如何变更车辆共同所有人? 需要携带好相关证件,直系亲属指哪些人,0
10556,我想办理VIP卡,我想办理人寿保险,0
10557,我想办理VIP卡,我想办理意外保险,0
10558,我想办理VIP卡,我想办理年金保险,0
10559,我想办理VIP卡,我想办理健康保险,0
10560,我想办理VIP卡,我想办理保险产品,0
10561,我想办理VIP卡,办理VIP卡,1
10562,我想办理VIP卡,我想申请优惠,0
10563,我想办理VIP卡,我想看一下黄金,0
10564,我想办理VIP卡,你们的卡VIP卡这么办,0
10565,我想办理VIP卡,我想问一下，我办的卡怎么没有短信通知,0
10566,我想办理VIP卡,Z17069：唯品会龙卡领全年超级VIP活动介绍,0
10567,我想办理VIP卡,为什么我刷卡了没短信通知我,0
10568,我想办理VIP卡,我的银行卡锁住了,0
10569,我想办理VIP卡,我的ETC卡还有什么功能,0
10570,我想办理VIP卡,我办张过高速的卡,0
10571,我想办理VIP卡,透支卡我可以办吗,0
10572,我想办理VIP卡,我的短信业务怎么停了啊，我卡上还有费呀,0
10573,我想办理VIP卡,我收到银行发来的用卡安全提示短信，我的银行卡资金是否不安全,0
10574,我想办理VIP卡,我刚进行了刷卡交易，建行为什么给我发用卡安全提示短信,0
10575,我想办理VIP卡,怎样办理银行卡,0
10576,澳门居民在大陆开户,澳门居民可以开户吗,1
10577,澳门居民在大陆开户,香港居民可以开户吗,1
10578,澳门居民在大陆开户,台湾居民可以开户吗,1
10579,澳门居民在大陆开户,在大陆如何使用“陆港通龙卡”,0
10580,澳门居民在大陆开户,龙卡人民币信用卡澳门地区服务电话,0
10581,澳门居民在大陆开户,未成年人开户,0
10582,澳门居民在大陆开户,用临时身份证开户,0
10583,澳门居民在大陆开户,身份证异常开户,0
10584,澳门居民在大陆开户,其它证件开户,1
10585,澳门居民在大陆开户,开户要收费吗,0
10586,澳门居民在大陆开户,给小孩开户,0
10587,澳门居民在大陆开户,给未成年人开户,0
10588,澳门居民在大陆开户,储蓄账户开户手续费,0
10589,澳门居民在大陆开户,“陆港通龙卡”在大陆/境内的自助设备上能否分别查询卡内两个账户余额,0
10590,澳门居民在大陆开户,用护照可以开户吗,1
10591,澳门居民在大陆开户,外国人用什么证件开户,1
10592,澳门居民在大陆开户,身份证丢了，怎么开户,0
10593,澳门居民在大陆开户,如何预约保管箱开户,0
10594,澳门居民在大陆开户,临时身份证可以开户吗,0
10595,澳门居民在大陆开户,开户要带什么资料,0
10596,TEC卡缴费短信通知怎么开通,TEC卡缴费短信通知,1
10597,TEC卡缴费短信通知怎么开通,如何开通短信通知,0
10598,TEC卡缴费短信通知怎么开通,如何开通短信缴费功能,0
10599,TEC卡缴费短信通知怎么开通,我工资卡开通短信通知，但工资上卡不显示短信,0
10600,TEC卡缴费短信通知怎么开通,我开通了短信通知，卡内余额变动时收不到短信通知,0
10601,TEC卡缴费短信通知怎么开通,手机银行如何开通短信缴费功能,0
10602,TEC卡缴费短信通知怎么开通,建行网站如何开通短信缴费功能,0
10603,TEC卡缴费短信通知怎么开通,个人网银如何开通短信缴费功能,0
10604,TEC卡缴费短信通知怎么开通,账户变动短信通知服务的开通条件,0
10605,TEC卡缴费短信通知怎么开通,我有开通短信通知但没有,0
10606,TEC卡缴费短信通知怎么开通,网银如何开通账户变动短信通知,0
10607,TEC卡缴费短信通知怎么开通,手机银行如何开通账户变动短信通知,0
10608,TEC卡缴费短信通知怎么开通,个人网银如何开通账户变动短信通知,0
10609,TEC卡缴费短信通知怎么开通,建行营业厅如何开通短信转账或短信缴费功能,0
10610,TEC卡缴费短信通知怎么开通,为什么开通了手机短信通知，存取钱也没有短信提示,0
10611,TEC卡缴费短信通知怎么开通,如何发短信开通账户变动短信通知服务,0
10612,TEC卡缴费短信通知怎么开通,短信开通账户变动短信通知需要设置什么,0
10613,TEC卡缴费短信通知怎么开通,短信通知余额提醒,0
10614,TEC卡缴费短信通知怎么开通,我想问一下，我办的卡怎么没有短信通知,0
10615,TEC卡缴费短信通知怎么开通,开通理财资讯短信服务是否必须先开通账户变动通知服务,0
10616,ETC卡没钱了怎么存钱,ETC卡没有钱了，怎么存款进去,1
10617,ETC卡没钱了怎么存钱,我的粤通卡存了钱怎么上高速用不了,1
10618,ETC卡没钱了怎么存钱,我刚存的钱怎么没收到短信通知呢,0
10619,ETC卡没钱了怎么存钱,粤通卡可以存钱吗,0
10620,ETC卡没钱了怎么存钱,多少钱可以存大额存单,0
10621,ETC卡没钱了怎么存钱,零存整取最少要存多少钱,0
10622,ETC卡没钱了怎么存钱,存本取息最少要存多少钱,0
10623,ETC卡没钱了怎么存钱,我存钱给家里的卡收手续费吗,0
10624,ETC卡没钱了怎么存钱,哪些卡能在自助设备上存钱,0
10625,ETC卡没钱了怎么存钱,怎么办理ETC卡,0
10626,ETC卡没钱了怎么存钱,借钱,0
10627,ETC卡没钱了怎么存钱,自助设备每天最多存多少钱,0
10628,ETC卡没钱了怎么存钱,信用卡多存的钱如何支用,0
10629,ETC卡没钱了怎么存钱,定活两便最少要存多少钱,0
10630,ETC卡没钱了怎么存钱,存钱到外地要不要收费,0
10631,ETC卡没钱了怎么存钱,ETC卡费用完了,1
10632,ETC卡没钱了怎么存钱,开卡要收多少钱,0
10633,ETC卡没钱了怎么存钱,开卡要交多少钱,0
10634,ETC卡没钱了怎么存钱,开储蓄卡要交多少钱,0
10635,ETC卡没钱了怎么存钱,车上ETC卡要怎么充值,1
10636,ETC卡没线了？,ETC卡费用完了,1
10637,ETC卡没线了？,为什么我刷卡了没短信通知我,0
10638,ETC卡没线了？,ETC卡没有钱了，怎么存款进去,1
10639,ETC卡没线了？,建行“刘艳快线”,0
10640,ETC卡没线了？,我的ETC卡收费有没有短信通知,0
10641,ETC卡没线了？,怎么办理ETC卡,0
10642,ETC卡没线了？,手机线上交易安全吗,0
10643,ETC卡没线了？,Mylove信用卡有没有附属卡,0
10644,ETC卡没线了？,ETC卡可以加油吗,0
10645,ETC卡没线了？,“春秋龙卡”有没有附属卡,0
10646,ETC卡没线了？,我上个月还可以收到短信，怎么这个月就没了,0
10647,ETC卡没线了？,我有张储蓄卡 以前有短信提醒账户金额变动 现在没了怎么回事,0
10648,ETC卡没线了？,能否在线解除签订的建行账户管理协议,0
10649,ETC卡没线了？,我的ETC卡还有什么功能,0
10650,ETC卡没线了？,你们银行的ETC卡要怎么办,0
10651,ETC卡没线了？,公积金卡是否可以签约ETC业务,0
10652,ETC卡没线了？,车上ETC卡要怎么充值,1
10653,ETC卡没线了？,我的银行卡密码用不了了,0
10654,ETC卡没线了？,支付宝龙卡有没有配套存折,0
10655,ETC卡没线了？,粤通卡高速通行费有没有信息,0
10656,"建行“快诊通”,为健康生活保驾护航 ",“快诊通”,1
10657,"建行“快诊通”,为健康生活保驾护航 ",如何通过“悦生活”为信用卡还款,0
10658,"建行“快诊通”,为健康生活保驾护航 ",如何通过悦生活为加油卡充值,0
10659,"建行“快诊通”,为健康生活保驾护航 ",建行“刘艳快线”,0
10660,"建行“快诊通”,为健康生活保驾护航 ",“快贷”额度减少或为零，为什么,0
10661,"建行“快诊通”,为健康生活保驾护航 ",我想办理健康保险,0
10662,"建行“快诊通”,为健康生活保驾护航 ",如何下载E路护航安全组件,0
